"Price","Beds","Lon","Lat"
750,"5",-2.79502,53.4685
550,"5",-3.0887,53.3473
325,"5",-3.05944,53.3916
145,"5",-3.00295,53.3719
650,"5",-2.91784,53.3566
240,"5",-3.05974,53.3709
525,"5",-3.0712,53.3881
299.95,"5",-3.0571287,53.427547
275,"5",-2.9903665,53.44633
190,"5",-3.032697,53.376415
240,"5",-2.80134,53.3374
190,"5",-3.0399086,53.386745
159.95,"5",-3.0149288,53.370716
270,"5",-3.0426652,53.372803
550,"5",-3.0475729,53.380455
350,"5",-3.0311384,53.47422
700,"5",-2.8114612,53.43122
675,"5",-3.0360303,53.363865
450,"5",-3.079215,53.385666
299.95,"5",-3.0497923,53.368618
425,"5",-2.854952,53.4526
375,"5",-3.0732436,53.34911
220,"5",-2.9194293,53.418213
215,"5",-2.891457,53.420357
184.95,"5",-2.848631,53.41047
240,"6",-2.938673,53.413197
200,"6",-2.9474387,53.415836
280,"6",-2.945806,53.412777
265,"6",-2.9330585,53.41257
125,"6",-2.91792,53.3986
1250,"6",-2.891311,53.376667
350,"6",-3.002,53.473
350,"6",-3.0001233,53.474037
250,"6",-3.01836,53.4717
220,"6",-3.01114,53.4661
450,"6",-3.02004,53.475
160,"6",-2.939748,53.417103
265,"6",-2.959893,53.41099
845,"6",-2.913804,53.423927
180,"6",-2.9443753,53.404564
150,"6",-2.9364815,53.397182
375,"6",-2.9171247,53.385242
169.95,"6",-2.959467,53.46089
149.95,"6",-2.9657936,53.463573
529,"6",-2.8779678,53.395927
529,"6",-2.8779678,53.395927
650,"6",-2.9413085,53.3699
400,"6",-2.8644419,53.38376
999.95,"6",-2.8672132,53.384743
249,"6",-3.0249045,53.47375
375,"6",-3.0374513,53.479153
450,"6",-3.0433671,53.48874
185,"6",-2.951639,53.415817
750,"6",-2.9065933,53.4224
470,"6",-2.9365592,53.389755
749.95,"6",-2.90662,53.4224
120,"6",-3.03037,53.421
270,"6",-2.99039,53.4463
135,"6",-3.03039,53.4213
425,"6",-3.05132,53.4357
665,"6",-2.867289,53.378117
349.95,"6",-3.05514,53.4287
595,"6",-3.03876,53.3699
180,"6",-3.03844,53.3963
380,"6",-3.04396,53.3773
350,"6",-3.04458,53.3727
195,"6",-3.03568,53.386
380,"6",-3.07097,53.4225
500,"6",-3.04715,53.3864
449.95,"6",-2.98262,53.3385
589,"6",-3.0333,53.4757
1300,"6",-3.08082,53.4042
639.95,"6",-3.06709,53.3921
795,"6",-3.03574,53.3656
765,"6",-3.0712,53.3881
285,"6",-2.972319,53.465023
640,"6",-2.80009,53.3347
250,"6",-3.038067,53.38336
181.5,"6",-3.0060744,53.368732
380,"6",-3.0391338,53.380863
1200,"6",-2.865222,53.36662
649.995,"6",-3.0665133,53.385197
850,"6",-3.05266,53.492126
255,"6",-3.0351925,53.429077
170,"6",-2.939249,53.41699
240,"7",-2.95216,53.424
1000,"7",-2.920502,53.378006
280,"7",-2.92115,53.4203
699.9,"7",-3.03791,53.4888
290,"7",-2.9327998,53.39044
290,"7",-2.933133,53.39123
950,"7",-2.9181163,53.379616
1100,"7",-2.9183924,53.38197
300,"7",-3.031246,53.476788
599.95,"7",-2.897187,53.371597
550,"7",-2.915568,53.358242
295,"7",-3.031201,53.475548
350,"7",-3.037805,53.479454
260,"7",-2.940258,53.419983
1100,"7",-3.05736,53.4364
375,"7",-2.9163823,53.361877
240,"7",-2.95216,53.424
1000,"7",-2.920502,53.378006
280,"7",-2.92115,53.4203
699.9,"7",-3.03791,53.4888
290,"7",-2.9327998,53.39044
290,"7",-2.933133,53.39123
950,"7",-2.9181163,53.379616
1100,"7",-2.9183924,53.38197
300,"7",-3.031246,53.476788
599.95,"7",-2.897187,53.371597
550,"7",-2.915568,53.358242
295,"7",-3.031201,53.475548
350,"7",-3.037805,53.479454
260,"7",-2.940258,53.419983
1100,"7",-3.05736,53.4364
375,"7",-2.9163823,53.361877
